# wavelength throughput
1.8614000244140625 0.5029284337589157
1.8624000244140626 0.5021587813956323
1.8634000244140625 0.5017703656780333
1.8644000244140626 0.5009900658136066
1.8654000244140625 0.5014544593137662
1.8664000244140626 0.5017632957762919
1.8674000244140625 0.501395697761408
1.8684000244140626 0.5017718217913981
1.8694000244140625 0.5021320113705202
1.8704000244140624 0.5028501233202959
1.8714000244140625 0.5035306209268507
1.8724000244140624 0.5042440861651283
1.8734000244140625 0.5051406615756571
1.8744000244140624 0.5059275586593518
1.8754000244140625 0.5064806036004648
1.8764000244140624 0.5075878242119006
1.8774000244140625 0.5076513658347854
1.8784000244140624 0.5080692921315214
1.8794000244140625 0.5084048681637313
1.8804000244140624 0.5095260136623796
1.8814000244140625 0.5100900190812989
1.8824000244140624 0.5106599040457722
1.8834000244140625 0.5111829072647752
1.8844000244140624 0.512104039623402
1.8854000244140625 0.5127975643626597
1.8864000244140624 0.5135498682952655
1.8874000244140625 0.5139430334145983
1.8884000244140624 0.5139591543133866
1.8894000244140625 0.5150126355377717
1.8904000244140624 0.5152328864693716
1.8914000244140625 0.5151838860110605
1.8924000244140624 0.514787981743402
1.8934000244140625 0.5148073946911605
1.8944000244140624 0.5153554417935182
1.8954000244140625 0.515930898338952
1.8964000244140624 0.5163999720474455
1.8974000244140625 0.5167383240564413
1.8984000244140624 0.5169308206989991
1.8994000244140625 0.5172167711562201
1.9004000244140624 0.5171594074479947
1.9014000244140625 0.5172136881861931
1.9024000244140624 0.5182077300701987
1.9034000244140625 0.518319452710804
1.9044000244140624 0.5181815128840297
1.9054000244140625 0.5187311345537899
1.9064000244140624 0.5188114139178654
1.9074000244140625 0.5187068136556112
1.9084000244140624 0.518920182712828
1.9094000244140625 0.5190333642884792
1.9104000244140624 0.5195475479544365
1.9114000244140625 0.5194343784147979
1.9124000244140624 0.519713762125222
1.9134000244140625 0.5200959312814258
1.9144000244140624 0.5210464310572571
1.9154000244140625 0.5202775755401795
1.9164000244140624 0.5197996062495748
1.9174000244140625 0.5201289357123837
1.9184000244140624 0.5201338741834226
1.9194000244140625 0.5200393666804114
1.9204000244140624 0.5192988749082837
1.9214000244140625 0.5189949421436234
1.9224000244140624 0.5197043466858033
1.9234000244140625 0.5185533325414062
1.9244000244140624 0.5182616375632301
1.9254000244140625 0.5178385025628754
1.9264000244140624 0.5171372120425375
1.9274000244140626 0.5163113418237194
1.9284000244140624 0.5154089278726884
1.9294000244140626 0.5153956349723869
1.9304000244140624 0.5151361789074332
1.9314000244140626 0.5143103131038226
1.9324000244140624 0.5139737212826747
1.9334000244140626 0.513339568206457
1.9344000244140624 0.5120889396438963
1.9354000244140626 0.5117976924152776
1.9364000244140624 0.5111233038932592
1.9374000244140626 0.5104709421809723
1.9384000244140625 0.5100890323397776
1.9394000244140626 0.5097366933084916
1.9404000244140625 0.5097407746506271
1.9414000244140626 0.5096741927651455
1.9424000244140625 0.5098732939971009
1.9434000244140626 0.51075941958407
1.9444000244140625 0.5112215380067388
1.9454000244140626 0.5115181494528681
1.9464000244140625 0.511659922536244
1.9474000244140626 0.5119652122407206
1.9484000244140625 0.5126165688351974
1.9494000244140626 0.5128954921459351
1.9504000244140625 0.5135737024606789
1.9514000244140626 0.5137926981267157
1.9524000244140625 0.5140864565645321
1.9534000244140626 0.5149566099625913
1.9544000244140625 0.5150670689461433
1.9554000244140626 0.5153549309268167
1.9564000244140625 0.5158917649408652
1.9574000244140626 0.5164525083684238
1.9584000244140625 0.516527127648663
1.9594000244140626 0.5161180526742646
1.9604000244140625 0.5167816840362902
1.9614000244140626 0.51689357983763
1.9624000244140625 0.5168147305187769
1.9634000244140626 0.5165118015607129
1.9644000244140625 0.516895994946933
1.9654000244140626 0.5166325277987098
1.9664000244140625 0.5163404421022874
1.9674000244140626 0.5161558717565293
1.9684000244140625 0.5159126306048731
1.9694000244140626 0.5157681342410578
1.9704000244140625 0.5147569385121546
1.9714000244140626 0.5156463964768668
1.9724000244140625 0.5155910048655499
1.9734000244140626 0.5144456306007927
1.9744000244140625 0.5142421466925161
1.9754000244140626 0.5139801657166617
1.9764000244140625 0.5139617179679924
1.9774000244140626 0.5141462067958176
1.9784000244140625 0.5140352513832529
1.9794000244140626 0.5136913039241501
1.9804000244140625 0.5138160140332997
1.9814000244140626 0.513393837349534
1.9824000244140625 0.5135273545284579
1.9834000244140626 0.5136744795402463
1.9844000244140625 0.5138452229538855
1.9854000244140626 0.5132137270196485
1.9864000244140625 0.5136608914779596
1.9874000244140626 0.5139331806212509
1.9884000244140625 0.5142997651836715
1.9894000244140626 0.5143815805580849
1.9904000244140625 0.5146095399148873
1.9914000244140626 0.5142291029032948
1.9924000244140625 0.5137775075609476
1.9934000244140626 0.5141334001768985
1.9944000244140625 0.5128734099173656
1.9954000244140624 0.5118309435481432
1.9964000244140625 0.5091693251395748
1.9974000244140624 0.5079739012394251
1.9984000244140625 0.5092700205938825
1.9994000244140624 0.5111994967088144
2.0004000244140623 0.5128265234743647
2.0014000244140626 0.5128568015478167
2.0024000244140625 0.5142001143738308
2.0034000244140624 0.5153035311631282
2.0044000244140623 0.5152706759141026
2.0054000244140626 0.5146035870240279
2.0064000244140625 0.5143183613494575
2.0074000244140624 0.5137774010740085
2.0084000244140623 0.513398102520636
2.0094000244140626 0.5133328769984175
2.0104000244140625 0.5135254212872725
2.0114000244140624 0.513186892845486
2.0124000244140623 0.5138102376131777
2.0134000244140626 0.5130369513362133
2.0144000244140625 0.5135511227165863
2.0154000244140624 0.5143670290699583
2.0164000244140623 0.5146625165624802
2.0174000244140626 0.5147965085580601
2.0184000244140625 0.5155938964533336
2.0194000244140624 0.5156360995397635
2.0204000244140623 0.5159110859652165
2.0214000244140626 0.5149293793387623
2.0224000244140625 0.5161700239395446
2.0234000244140624 0.5168506343475399
2.0244000244140623 0.5174393409159992
2.0254000244140626 0.518782670016177
2.0264000244140625 0.5192219030229287
2.0274000244140624 0.5188876632199007
2.0284000244140623 0.5196803253320127
2.0294000244140626 0.519757036504296
2.0304000244140625 0.5202537696086381
2.0314000244140624 0.5205100631280033
2.0324000244140623 0.5205871928386437
2.0334000244140626 0.5207734246228454
2.0344000244140625 0.5205989875732454
2.0354000244140624 0.5207798884312351
2.0364000244140623 0.5202084403386266
2.0374000244140626 0.520312661780579
2.0384000244140625 0.5200294169082859
2.0394000244140624 0.5199928507792931
2.0404000244140623 0.5194570429333051
2.0414000244140627 0.5180966146609842
2.0424000244140625 0.5180943171778428
2.0434000244140624 0.5170034398852704
2.0444000244140623 0.5157051255584039
2.0454000244140627 0.5152884511751052
2.0464000244140625 0.5134685217175876
2.0474000244140624 0.5129085688378827
2.04839990234375 0.5119697712736966
2.04939990234375 0.5113537269456667
2.05039990234375 0.5107523057752419
2.05139990234375 0.510390045745611
2.05239990234375 0.509325319659325
2.05339990234375 0.5089137497687364
2.05439990234375 0.5089613092518226
2.05539990234375 0.5087744429182915
2.05639990234375 0.5080878069673676
2.05739990234375 0.5081668939319551
2.05839990234375 0.5083971251879077
2.05939990234375 0.5085083647968136
2.06039990234375 0.5086722130171633
2.06139990234375 0.5090231394597903
2.06239990234375 0.5096499813922383
2.06339990234375 0.5107158635878567
2.06439990234375 0.511144405893911
2.06539990234375 0.5116182935524375
2.06639990234375 0.5124455180749918
2.06739990234375 0.513594083911768
2.06839990234375 0.514728294004696
2.06939990234375 0.5152764797617952
2.07039990234375 0.5162475504625946
2.07139990234375 0.5174141253556219
2.07239990234375 0.5181264853748733
2.07339990234375 0.5201034911079444
2.07439990234375 0.5205943503334438
2.07539990234375 0.5210470577466244
2.07639990234375 0.5216099524668785
2.07739990234375 0.5222069029680931
2.07839990234375 0.5225630994043612
2.07939990234375 0.5230801730458281
2.08039990234375 0.5229978654356796
2.08139990234375 0.5228367287134756
2.08239990234375 0.523695560159936
2.08339990234375 0.523223527539769
2.08439990234375 0.5239188242369935
2.08539990234375 0.5236619880161436
2.08639990234375 0.5241853290269497
2.08739990234375 0.5240970620295411
2.08839990234375 0.5238475569175935
2.08939990234375 0.5227670768854441
2.09039990234375 0.5226133732724493
2.09139990234375 0.5212323664596213
2.09239990234375 0.5208301132631946
2.09339990234375 0.5210897944226864
2.09439990234375 0.5207255619911758
2.09539990234375 0.5205063840881227
2.09639990234375 0.5198199701810521
2.09739990234375 0.5197380386898801
2.09839990234375 0.5196339803338628
2.09939990234375 0.5196518741391594
2.10039990234375 0.5181585753602539
2.10139990234375 0.5186720707354253
2.10239990234375 0.5178483154330719
2.10339990234375 0.5184814221206904
2.10439990234375 0.5186014317998285
2.10539990234375 0.5182736611542191
2.10639990234375 0.5180115697774289
2.10739990234375 0.5174870434195454
2.10839990234375 0.5172917158756414
2.10939990234375 0.5164303492151829
2.11039990234375 0.5170708493279533
2.11139990234375 0.5164002300866759
2.11239990234375 0.5164795092685788
2.11339990234375 0.5159310161024345
2.11439990234375 0.5163649272696753
2.11539990234375 0.5156191243542368
2.11639990234375 0.5154314842772668
2.11739990234375 0.5152835415831887
2.11839990234375 0.515341074336185
2.11939990234375 0.5148872389239891
2.12039990234375 0.5143181965386473
2.12139990234375 0.5138466000169611
2.12239990234375 0.5132083881867395
2.12339990234375 0.5130987624232468
2.12439990234375 0.5122535541476441
2.12539990234375 0.5118535612340926
2.12639990234375 0.5112555696734852
2.12739990234375 0.511382444982302
2.12839990234375 0.5103231284954963
2.12939990234375 0.5110009738502612
2.13039990234375 0.5098918326371128
2.13139990234375 0.5094228814351851
2.13239990234375 0.5099619749580759
2.13339990234375 0.5095959658493769
2.13439990234375 0.5099386853837422
2.13539990234375 0.5092242814062313
2.13639990234375 0.5095638374404047
2.13739990234375 0.5093299583803774
2.13839990234375 0.5093007549561303
2.13939990234375 0.5096745039018565
2.14039990234375 0.5101542291191975
2.14139990234375 0.5099593935857081
2.14239990234375 0.5114409068770297
2.14339990234375 0.5112733638701618
2.14439990234375 0.5120376000149487
2.14539990234375 0.5127837815976548
2.14639990234375 0.5128800588220935
2.14739990234375 0.5131702501818319
2.14839990234375 0.5135610799755358
2.14939990234375 0.5130017478989175
2.15039990234375 0.5140174740046104
2.15139990234375 0.513369148576595
2.15239990234375 0.5137518170726416
2.15339990234375 0.5128420771385676
2.15439990234375 0.5132204317694378
2.15539990234375 0.5124242772942798
2.15639990234375 0.512333280826734
2.15739990234375 0.5117653676333416
2.15839990234375 0.5116087460545323
2.15939990234375 0.5114876891568996
2.16039990234375 0.5101246237091169
2.16139990234375 0.5095727091074089
2.16239990234375 0.5078373139373333
2.16339990234375 0.5069728378814585
2.16439990234375 0.505947332482636
2.16539990234375 0.5049974719760884
2.16639990234375 0.504281125388372
2.16739990234375 0.5027411473593116
2.16839990234375 0.5024881853806538
2.16939990234375 0.5006651215049581
2.17039990234375 0.4997588171531236
2.17139990234375 0.4980558020363732
2.17239990234375 0.4981050276402723
2.17339990234375 0.49693308008054743
2.17439990234375 0.4963120753682033
2.17539990234375 0.49583325924684063
2.17639990234375 0.49542296449057144
2.17739990234375 0.4949604314008697
2.17839990234375 0.4939340312167143
2.17939990234375 0.4937898709364602
2.18039990234375 0.49383022342229943
2.18139990234375 0.4932193620551825
2.18239990234375 0.49259498299983717
2.18339990234375 0.4925042041762428
2.18439990234375 0.49266000809326527
2.18539990234375 0.4941778020494995
2.18639990234375 0.4944427986080846
2.18739990234375 0.49409307196287167
2.18839990234375 0.49506374266150477
2.18939990234375 0.4948614145428412
2.19039990234375 0.49558674334708064
2.19139990234375 0.49663905940814146
2.19239990234375 0.4970103851810297
2.19339990234375 0.49761413484953376
2.19439990234375 0.4986278198127552
2.19539990234375 0.4989466840874274
2.19639990234375 0.4996763953135366
2.19739990234375 0.5010087334245379
2.19839990234375 0.502251427524874
2.19939990234375 0.5031061957321924
2.20039990234375 0.5047177510386628
2.20139990234375 0.5048107176263483
2.20239990234375 0.5061074999164765
2.20339990234375 0.5066038944626615
2.20439990234375 0.5077304735657354
2.20539990234375 0.5078756975561681
2.20639990234375 0.507498942825718
2.20739990234375 0.5066797652167474
2.20839990234375 0.5054611770421422
2.20939990234375 0.5040250288725676
2.21039990234375 0.5021700619451402
2.21139990234375 0.49909735004332484
2.21239990234375 0.49515198064481675
2.21339990234375 0.4899075960391101
2.21439990234375 0.48246043640145486
2.21539990234375 0.47539427046197996
2.21639990234375 0.46470350627509355
2.21739990234375 0.453841421694253
2.21839990234375 0.44077438590974616
2.21939990234375 0.42556750208493305
2.22039990234375 0.40914121025569683
2.22139990234375 0.39127355134494096
2.22239990234375 0.37210596287116826
2.22339990234375 0.35134627089558296
2.22439990234375 0.3294895202522105
2.22539990234375 0.3071427376290231
2.22639990234375 0.2855070389584284
2.22739990234375 0.2646784895473624
2.22839990234375 0.24420903350504966
2.22939990234375 0.22483858609701954
2.23039990234375 0.2066768707357327
2.23139990234375 0.18921274774924596
2.23239990234375 0.1733367924421419
2.23339990234375 0.1587563353379174
2.23439990234375 0.14511598574304121
2.23539990234375 0.1320133987846022
2.23639990234375 0.11994365747611198
2.23739990234375 0.10805865695825193
2.23839990234375 0.0968827917194185
2.23939990234375 0.08698484861091574
2.24039990234375 0.07759750330059985
2.24139990234375 0.06889079239725154
2.24239990234375 0.06106688979036387
2.24339990234375 0.05390309436031898
2.24439990234375 0.04723063802850347
2.24539990234375 0.041509973874418606
2.24639990234375 0.03641197424998113
2.24739990234375 0.03179702174726919
2.24839990234375 0.027782320783744346
2.24939990234375 0.024214809999986677
2.25039990234375 0.021033948663652158
2.25139990234375 0.0183022616404458
2.25239990234375 0.016001272517005033
2.25339990234375 0.013958002200129677
2.25439990234375 0.01215150057505238
2.25539990234375 0.01061076834588057
2.25639990234375 0.009219041867508783
2.25739990234375 0.008015880987773371
2.25839990234375 0.007011623307183636
2.25939990234375 0.006126526473012411
2.26039990234375 0.0053444408251171836
2.26139990234375 0.004676035341270075
2.26239990234375 0.004079009576516004
2.26339990234375 0.0035603933165633418
2.26439990234375 0.003127706118404369
2.26539990234375 0.0027533362485204615
2.26639990234375 0.002418983362033781
2.26739990234375 0.00213799706338858
2.26839990234375 0.0018910389407147386
2.26939990234375 0.0016741407927573942
2.27039990234375 0.001490305549011731
2.27139990234375 0.0013299340019501946
2.27239990234375 0.0011883957254782958
2.27339990234375 0.0010697127375112125
2.27439990234375 0.0009578632769980146
2.27539990234375 0.0008614515884337144
2.27639990234375 0.0007747747730841542
2.27739990234375 0.0007032001564408094
2.27839990234375 0.0006375261672135297
2.27939990234375 0.0005785125006765102
2.28039990234375 0.0005300061246393295
2.28139990234375 0.0004812056519248032
2.28239990234375 0.00043722049369666346
2.28339990234375 0.0004023816325883326
2.28439990234375 0.00037049259280543814
2.28539990234375 0.0003412330417376987
2.28639990234375 0.0003121450920977299
2.28739990234375 0.0002868945025254261
2.28839990234375 0.00026670382173927604
2.28939990234375 0.0002432656249905673
2.29039990234375 0.00022633387036596927
2.29139990234375 0.00020978071189219072
2.29239990234375 0.00019316072164769944
2.29339990234375 0.00017708234639090496
2.29439990234375 0.00016473014246551836
2.29539990234375 0.00015340693263819657
2.29639990234375 0.00014123986858407522
2.29739990234375 0.00013367646945653075
2.29839990234375 0.0001228713147139271
2.29939990234375 0.0001154378321915466
2.30039990234375 0.00010771825599673585
2.30139990234375 0.0
2.30239990234375 0.0
